Cell_voltage,Current,Supply_voltage,TEG1,TEG2,Time
0.000271182,6.613e-07,0.000265205,-0.001856084,0.001839463,17305.508435964584
0.000320169,8.648e-07,0.0002743,-0.001856266,0.001836955,17307.288197755814
0.0003381,7.631e-07,0.000349405,-0.00185728,0.001835994,17309.06241607666
0.000291582,9.411e-07,0.000330694,-0.00185754,0.001834058,17310.846088647842
0.000315491,1.1192e-06,0.000319649,-0.00185789,0.001832342,17312.621228933334
0.000352783,9.666e-07,0.000349925,-0.001857981,0.001831186,17314.407791137695
0.000353303,9.666e-07,0.000377212,-0.00185919,0.001830146,17316.195474863052
0.000324067,8.14e-07,0.000332123,-0.001858956,0.001827976,17317.98286175728
0.00033784,1.1192e-06,0.000349275,-0.001859151,0.001826989,17319.785043001175
0.000345897,1.0175e-06,0.00038163,-0.001859722,0.001825703,17321.564273118973
0.000324457,7.631e-07,0.000303147,-0.001859748,0.001824728,17323.348705291748
0.00031757,1.0429e-06,0.000321858,-0.001860905,0.001823611,17325.132937431335
0.000319779,7.885e-07,0.000334592,-0.00186084,0.001822714,17326.907984495163
0.000268453,7.631e-07,0.000308864,-0.001860983,0.00182148,17328.681218385696
0.00029665,8.903e-07,0.000293401,-0.001861035,0.001820635,17330.456104278564
0.000343168,9.666e-07,0.00033836,-0.001861892,0.001819686,17332.231538057327
0.00036045,9.157e-07,0.000312113,-0.001861996,0.001818465,17334.00752234459
0.000329654,1.0175e-06,0.000373963,-0.001861827,0.001817438,17335.781431913376
0.000352004,7.122e-07,0.000370975,-0.001863127,0.001816529,17337.555997133255
0.000354473,9.92e-07,0.000325756,-0.001862984,0.001815113,17339.333395957947
0.000349795,1.2973e-06,0.000369286,-0.001863764,0.001814853,17341.109305381775
0.000395273,1.0175e-06,0.000390595,-0.001863673,0.001814138,17342.892735481262
0.000344337,1.1446e-06,0.000386957,-0.001864335,0.001812488,17344.67163681984
0.000425029,9.157e-07,0.000433215,-0.001864608,0.001811864,17346.462378025055
0.00042269,1.0429e-06,0.000344857,-0.001864751,0.00181137,17348.242854833603
0.00038111,1.0938e-06,0.000386437,-0.001865375,0.001810617,17350.030388832092
0.000345117,1.0938e-06,0.000405019,-0.001865219,0.001810578,17351.81373643875
0.000303537,1.1446e-06,0.000366817,-0.001865661,0.001809226,17353.600819826126
0.000383839,1.0175e-06,0.000373444,-0.00186544,0.001808772,17355.389689683914
0.000348495,9.666e-07,0.000368376,-0.001865778,0.001808421,17357.187729358673
0.000404109,1.0683e-06,0.000372924,-0.001866583,0.001807147,17358.956895828247
0.000436074,9.411e-07,0.000399951,-0.001867038,0.001806939,17360.726003170013
0.00044439,1.2209e-06,0.000451407,-0.001866453,0.00180616,17362.505971193314
0.000333552,9.92e-07,0.000412815,-0.001866869,0.001805211,17364.283524513245
0.000378641,1.1955e-06,0.000398912,-0.001867298,0.001804769,17366.058156490326
0.000392675,1.1446e-06,0.000377472,-0.001867766,0.001803691,17367.841094970703
0.000376562,1.0938e-06,0.000330564,-0.001867207,0.001803483,17369.624769449234
0.000355772,1.0938e-06,0.000388387,-0.001868,0.001801898,17371.42332983017
0.000358761,9.92e-07,0.000319389,-0.00186835,0.001801404,17373.20265030861
0.000419572,1.0429e-06,0.000426199,-0.001868259,0.001800222,17374.981322288513
0.000374223,9.157e-07,0.000389816,-0.001868675,0.001799182,17376.756154060364
0.0003802,1.0175e-06,0.000382929,-0.001868623,0.001798337,17378.542984485626
0.000356811,1.0175e-06,0.000417103,-0.001869026,0.001797363,17380.326166391373
0.000361229,8.903e-07,0.000379551,-0.001868987,0.001796986,17382.105443954468
0.000398132,1.1446e-06,0.0003815,-0.001869299,0.00179618,17383.89736056328
0.00040177,8.14e-07,0.000413595,-0.001868818,0.001794959,17385.67338657379
