Time,TEG1,TEG2,Current,Supply_voltage,Cell_voltage,Time_stamp
580.936087846756,-7.4091e-05,8.5811e-05,-2.54e-08,-2.6e-07,-1.559e-06,"03 04 2019, 15_02_21"
582.6472589969635,-7.3532e-05,8.5837e-05,2.54e-08,-5.2e-07,-9.1e-07,"03 04 2019, 15_02_23"
584.3544297218323,-7.3805e-05,8.5604e-05,2.54e-08,-5.2e-07,-7.8e-07,"03 04 2019, 15_02_25"
586.0636005401611,-7.3311e-05,8.5318e-05,1.526e-07,5.2e-07,-5.2e-07,"03 04 2019, 15_02_27"
587.7767717838287,-7.3207e-05,8.5474e-05,1.272e-07,-1.04e-06,0.0,"03 04 2019, 15_02_28"
589.4859428405762,-7.3714e-05,8.5682e-05,-5.09e-08,0.0,-1.299e-06,"03 04 2019, 15_02_30"
591.195113658905,-7.3597e-05,8.5084e-05,-7.63e-08,0.0,-1.429e-06,"03 04 2019, 15_02_32"
592.9082849025726,-7.3181e-05,8.5772e-05,1.272e-07,-5.2e-07,-9.1e-07,"03 04 2019, 15_02_33"
594.6204562187195,-7.3597e-05,8.5643e-05,-1.017e-07,-9.1e-07,-2.6e-07,"03 04 2019, 15_02_35"
596.3406281471252,-7.3935e-05,8.5552e-05,7.63e-08,-1.3e-07,-1.04e-06,"03 04 2019, 15_02_37"
598.0487990379333,-7.3597e-05,8.5201e-05,-2.54e-08,-6.5e-07,-5.2e-07,"03 04 2019, 15_02_39"
599.7579698562622,-7.3337e-05,8.524e-05,-7.63e-08,-2.6e-07,-6.5e-07,"03 04 2019, 15_02_40"
601.465140581131,-7.3857e-05,8.5305e-05,5.09e-08,-2.6e-07,-1.3e-07,"03 04 2019, 15_02_42"
603.1773116588593,-7.3467e-05,8.5097e-05,-7.63e-08,3.9e-07,-6.5e-07,"03 04 2019, 15_02_44"
604.8864827156067,-7.3506e-05,8.5526e-05,-1.017e-07,0.0,-1.559e-06,"03 04 2019, 15_02_45"
606.5976538658142,-7.3649e-05,8.4824e-05,2.54e-08,-3.9e-07,-6.5e-07,"03 04 2019, 15_02_47"
608.3068246841431,-7.3324e-05,8.5305e-05,-7.63e-08,-5.2e-07,-1.299e-06,"03 04 2019, 15_02_49"
610.0149955749512,-7.3532e-05,8.5539e-05,0.0,1.3e-07,-9.1e-07,"03 04 2019, 15_02_51"
611.7231662273407,-7.3545e-05,8.498e-05,7.63e-08,-1.3e-07,-7.8e-07,"03 04 2019, 15_02_52"
613.4423379898071,-7.3558e-05,8.5019e-05,-1.017e-07,-9.1e-07,-6.5e-07,"03 04 2019, 15_02_54"
615.1535091400146,-7.3389e-05,8.498e-05,-2.54e-08,-6.5e-07,-2.6e-07,"03 04 2019, 15_02_56"
616.8646805286407,-7.3883e-05,8.5019e-05,2.54e-08,-2.6e-07,-5.2e-07,"03 04 2019, 15_02_57"
618.5748512744904,-7.3467e-05,8.4863e-05,-5.09e-08,-5.2e-07,-6.5e-07,"03 04 2019, 15_02_59"
620.2860224246979,-7.3519e-05,8.4811e-05,1.017e-07,2.6e-07,-7.8e-07,"03 04 2019, 15_03_01"
621.9931931495667,-7.3623e-05,8.4603e-05,0.0,-2.6e-07,-6.5e-07,"03 04 2019, 15_03_03"
623.7023642063141,-7.3441e-05,8.4629e-05,5.09e-08,-1.169e-06,-3.9e-07,"03 04 2019, 15_03_04"
625.413535118103,-7.3727e-05,8.5058e-05,7.63e-08,-2.6e-07,-7.8e-07,"03 04 2019, 15_03_06"
627.1267063617706,-7.3454e-05,8.4941e-05,5.09e-08,1.3e-07,-5.2e-07,"03 04 2019, 15_03_08"
628.8368775844574,-7.3779e-05,8.4798e-05,2.54e-08,0.0,-1.169e-06,"03 04 2019, 15_03_09"
630.550048828125,-7.3623e-05,8.4356e-05,7.63e-08,0.0,-1.3e-07,"03 04 2019, 15_03_11"
632.2552192211151,-7.3883e-05,8.4733e-05,-7.63e-08,3.9e-07,-6.5e-07,"03 04 2019, 15_03_13"
633.967390537262,-7.3792e-05,8.4694e-05,2.54e-08,2.6e-07,-5.2e-07,"03 04 2019, 15_03_14"
635.6805617809296,-7.348e-05,8.459e-05,0.0,1.3e-07,-6.5e-07,"03 04 2019, 15_03_16"
637.3937330245972,-7.3506e-05,8.4499e-05,1.272e-07,-6.5e-07,-7.8e-07,"03 04 2019, 15_03_18"
639.1029040813446,-7.3545e-05,8.4135e-05,-1.017e-07,-1.3e-07,-5.2e-07,"03 04 2019, 15_03_20"
640.8120746612549,-7.3506e-05,8.4174e-05,0.0,-7.8e-07,-1.429e-06,"03 04 2019, 15_03_21"
642.5192456245422,-7.3714e-05,8.4369e-05,0.0,0.0,-1.169e-06,"03 04 2019, 15_03_23"
644.2294163703918,-7.335e-05,8.472e-05,-2.54e-08,1.3e-07,-9.1e-07,"03 04 2019, 15_03_25"
645.9395875930786,-7.3805e-05,8.407e-05,-1.526e-07,-2.6e-07,-1.04e-06,"03 04 2019, 15_03_26"
647.6497585773468,-7.3662e-05,8.42e-05,1.272e-07,-3.9e-07,-1.169e-06,"03 04 2019, 15_03_28"
649.3569293022156,-7.3987e-05,8.4174e-05,5.09e-08,-7.8e-07,-3.9e-07,"03 04 2019, 15_03_30"
651.0640997886658,-7.348e-05,8.4499e-05,-5.09e-08,-7.8e-07,-3.9e-07,"03 04 2019, 15_03_32"
652.777271270752,-6.9543e-05,0.000107732,1.017e-07,0.0,-1.299e-06,"03 04 2019, 15_03_33"
654.4894425868988,0.000293947,0.000471261,7.63e-08,-3.9e-07,-1.169e-06,"03 04 2019, 15_03_35"
656.1996133327484,0.000919368,0.001058155,5.09e-08,0.0,-7.8e-07,"03 04 2019, 15_03_37"
657.9137847423553,0.001516903,0.001661928,-7.63e-08,-9.1e-07,-5.2e-07,"03 04 2019, 15_03_38"
659.6259560585022,0.002022261,0.002208179,5.09e-08,1.3e-07,-1.04e-06,"03 04 2019, 15_03_40"
661.338127374649,0.002431842,0.002675685,-1.017e-07,0.0,-2.6e-07,"03 04 2019, 15_03_42"
663.0612995624542,0.002750413,0.003061369,5.09e-08,2.6e-07,-7.8e-07,"03 04 2019, 15_03_44"
664.7704703807831,0.002988434,0.003359318,1.272e-07,-1.3e-07,-6.5e-07,"03 04 2019, 15_03_45"
666.4786412715912,0.00315091,0.003579382,-1.272e-07,-3.9e-07,-5.2e-07,"03 04 2019, 15_03_47"
668.18781208992,0.003245388,0.003720625,-7.63e-08,-3.9e-07,-9.1e-07,"03 04 2019, 15_03_49"
669.8939826488495,0.003088357,0.003602095,-1.017e-07,-1.3e-07,-7.8e-07,"03 04 2019, 15_03_50"
671.6071538925171,0.002734742,0.003322545,5.09e-08,1.299e-06,-7.8e-07,"03 04 2019, 15_03_52"
673.3153250217438,0.002409103,0.003027611,-2.54e-08,1.3e-07,-6.5e-07,"03 04 2019, 15_03_54"
675.0284960269928,0.002111388,0.002737432,5.09e-08,-3.9e-07,-9.1e-07,"03 04 2019, 15_03_56"
676.7376670837402,0.001833083,0.002456271,1.017e-07,6.5e-07,-1.169e-06,"03 04 2019, 15_03_57"
678.4508383274078,0.001571984,0.002187558,2.54e-08,-6.5e-07,-1.689e-06,"03 04 2019, 15_03_59"
680.1630096435547,0.001324724,0.001933175,-7.63e-08,3.9e-07,-1.169e-06,"03 04 2019, 15_04_01"
681.8951828479767,0.001091445,0.001691515,1.017e-07,-3.9e-07,-5.2e-07,"03 04 2019, 15_04_02"
683.6333565711975,0.000868328,0.001461511,-7.63e-08,5.2e-07,-1.689e-06,"03 04 2019, 15_04_04"
685.3685300350189,0.000656866,0.001243097,5.09e-08,5.2e-07,-7.8e-07,"03 04 2019, 15_04_06"
687.1237056255341,0.000458501,0.001042173,2.54e-08,-3.9e-07,-9.1e-07,"03 04 2019, 15_04_08"
688.8808810710907,0.000270077,0.000850617,-5.09e-08,9.1e-07,-3.9e-07,"03 04 2019, 15_04_09"
690.6040534973145,9.2815e-05,0.00067021,0.0,-2.6e-07,-6.5e-07,"03 04 2019, 15_04_11"
692.3162248134613,-7.0427e-05,0.000506982,1.017e-07,-5.2e-07,-3.9e-07,"03 04 2019, 15_04_13"
694.0453977584839,-0.00022174,0.000353732,-7.63e-08,3.9e-07,-7.8e-07,"03 04 2019, 15_04_15"
695.7645695209503,-0.000365582,0.000210643,-1.017e-07,2.6e-07,-1.169e-06,"03 04 2019, 15_04_16"
697.4937422275543,-0.000498808,7.7989e-05,7.63e-08,-3.9e-07,-1.299e-06,"03 04 2019, 15_04_18"
699.227915763855,-0.000624901,-4.7129e-05,2.54e-08,-1.3e-07,-2.469e-06,"03 04 2019, 15_04_20"
700.9960927963257,-0.000742248,-0.000163073,0.0,-7.8e-07,-9.1e-07,"03 04 2019, 15_04_22"
702.7172646522522,-0.000854281,-0.000273183,-2.54e-08,0.0,-5.2e-07,"03 04 2019, 15_04_23"
704.424435377121,-0.000955478,-0.00037308,-7.63e-08,-3.9e-07,-6.5e-07,"03 04 2019, 15_04_25"
706.1316061019897,-0.001049477,-0.000466558,1.017e-07,-6.5e-07,-1.3e-07,"03 04 2019, 15_04_27"
707.8377766609192,-0.001138836,-0.000552967,-2.54e-08,-6.5e-07,-3.9e-07,"03 04 2019, 15_04_28"
709.5439472198486,-0.001221165,-0.00063375,-5.09e-08,-3.9e-07,-6.5e-07,"03 04 2019, 15_04_30"
711.251118183136,-0.001298492,-0.000708984,5.09e-08,0.0,-5.2e-07,"03 04 2019, 15_04_32"
712.9632892608643,-0.001370789,-0.000778852,1.272e-07,2.6e-07,-6.5e-07,"03 04 2019, 15_04_33"
714.6774606704712,-0.001438682,-0.000845537,-5.09e-08,6.5e-07,-9.1e-07,"03 04 2019, 15_04_35"
716.3916320800781,-0.001501833,-0.000906517,-7.63e-08,0.0,-1.169e-06,"03 04 2019, 15_04_37"
718.1028032302856,-0.001561903,-0.000963859,0.0,2.6e-07,-3.9e-07,"03 04 2019, 15_04_39"
719.8139743804932,-0.001617192,-0.001017213,-5.09e-08,-1.559e-06,-5.2e-07,"03 04 2019, 15_04_40"
721.5201449394226,-0.001669038,-0.001067071,0.0,-1.3e-07,-3.9e-07,"03 04 2019, 15_04_42"
723.2343163490295,-0.001718037,-0.001113394,1.781e-07,-2.6e-07,-5.2e-07,"03 04 2019, 15_04_44"
724.9434871673584,-0.001763451,-0.001157157,-2.54e-08,3.9e-07,-1.169e-06,"03 04 2019, 15_04_45"
726.6556582450867,-0.001806084,-0.001197464,5.09e-08,-1.3e-07,-5.2e-07,"03 04 2019, 15_04_47"
728.3668293952942,-0.001845689,-0.001235614,1.272e-07,5.2e-07,-9.1e-07,"03 04 2019, 15_04_49"
730.0850012302399,-0.001883878,-0.001271153,0.0,2.6e-07,-1.3e-07,"03 04 2019, 15_04_51"
731.7951724529266,-0.001919221,-0.001304404,2.54e-08,-1.3e-07,-5.2e-07,"03 04 2019, 15_04_52"
733.5153441429138,-0.001951836,-0.001335225,0.0,0.0,-6.5e-07,"03 04 2019, 15_04_54"
735.2395167350769,-0.00198293,-0.00136476,7.63e-08,-1.3e-07,-1.04e-06,"03 04 2019, 15_04_56"
736.9586884975433,-0.002012296,-0.001391956,7.63e-08,-5.2e-07,-6.5e-07,"03 04 2019, 15_04_57"
738.6678595542908,-0.002039962,-0.001417671,-5.09e-08,-1.3e-07,-5.2e-07,"03 04 2019, 15_04_59"
740.3790304660797,-0.00206504,-0.001441489,-7.63e-08,-1.3e-07,-5.2e-07,"03 04 2019, 15_05_01"
742.0872013568878,-0.002088949,-0.001463566,2.54e-08,1.3e-07,1.3e-07,"03 04 2019, 15_05_03"
743.8013727664948,-0.002111351,-0.001484551,-2.54e-08,3.9e-07,0.0,"03 04 2019, 15_05_04"
745.5075433254242,-0.002132349,-0.001503873,-2.54e-08,-1.3e-07,-1.169e-06,"03 04 2019, 15_05_06"
747.2187144756317,-0.002152632,-0.001521908,-7.63e-08,2.6e-07,-1.04e-06,"03 04 2019, 15_05_08"
748.9288854598999,-0.002171291,-0.001538709,1.017e-07,3.9e-07,-3.9e-07,"03 04 2019, 15_05_09"
750.6430568695068,-0.002188703,-0.001554666,1.017e-07,3.9e-07,-5.2e-07,"03 04 2019, 15_05_11"
752.3512277603149,-0.002205218,-0.001569518,-5.09e-08,5.2e-07,-3.9e-07,"03 04 2019, 15_05_13"
754.0613985061646,-0.002220642,-0.001583434,2.54e-08,-2.6e-07,-7.8e-07,"03 04 2019, 15_05_15"
755.7755699157715,-0.002235104,-0.001596558,1.526e-07,-1.3e-07,-6.5e-07,"03 04 2019, 15_05_16"
757.4847409725189,-0.002248917,-0.001608408,1.272e-07,2.6e-07,-7.8e-07,"03 04 2019, 15_05_18"
759.1949119567871,-0.002262105,-0.001619791,-2.54e-08,1.3e-07,-7.8e-07,"03 04 2019, 15_05_20"
760.9130835533142,-0.002273956,-0.00163068,2.54e-08,-2.6e-07,-1.689e-06,"03 04 2019, 15_05_21"
762.6512575149536,-0.002285286,-0.001640451,-1.526e-07,-6.5e-07,-7.8e-07,"03 04 2019, 15_05_23"
764.3644287586212,-0.00229637,-0.001650287,0.0,-2.6e-07,-5.2e-07,"03 04 2019, 15_05_25"
766.0796003341675,-0.002306414,-0.001658707,1.017e-07,-5.2e-07,-1.169e-06,"03 04 2019, 15_05_27"
767.7877712249756,-0.002315991,-0.001666387,1.526e-07,-2.6e-07,1.3e-07,"03 04 2019, 15_05_28"
769.4959418773651,-0.002324541,-0.001674846,0.0,-6.5e-07,-2.6e-07,"03 04 2019, 15_05_30"
771.208113193512,-0.002333221,-0.00168107,1.272e-07,-1.3e-07,-3.9e-07,"03 04 2019, 15_05_32"
772.9172840118408,-0.002341056,-0.001687918,5.09e-08,-6.5e-07,-7.8e-07,"03 04 2019, 15_05_33"
774.6284551620483,-0.002348476,-0.001694337,-7.63e-08,-5.2e-07,-1.04e-06,"03 04 2019, 15_05_35"
