Current,Ground,Time,Voltage
-1.0203e-06,-1.66e-07,766.0934143066406,-7.38e-06
-9.954e-07,1.02e-07,767.1426742076874,-7.1e-06
-8.71e-07,1.91e-07,768.1927266120911,-7.342e-06
-7.963e-07,1.15e-07,769.2519474029541,-7.304e-06
-8.958e-07,-2.8e-07,770.3072950839996,-7.61e-06
-9.954e-07,1.3e-08,771.3529238700867,-6.985e-06
-1.0203e-06,2.55e-07,772.4121618270874,-7.712e-06
-8.958e-07,-1.3e-08,773.4769623279572,-7.597e-06
-1.07e-06,1.3e-08,774.5213778018951,-7.342e-06
-9.954e-07,-8.9e-08,775.5730178356171,-7.418e-06
-9.456e-07,-8.9e-08,776.6424198150635,-7.865e-06
-9.705e-07,-1.02e-07,777.7074944972992,-7.546e-06
-1.07e-06,3.44e-07,778.7493095397949,-7.138e-06
-9.456e-07,-2.68e-07,779.8111085891724,-7.253e-06
-9.705e-07,-7.6e-08,780.8719832897186,-7.775e-06
-1.0203e-06,-1.53e-07,781.911985874176,-7.495e-06
-1.0452e-06,-3.8e-08,782.966879606247,-7.113e-06
-1.0949e-06,3.06e-07,784.018975019455,-6.972e-06
-9.456e-07,5.1e-08,785.0631141662598,-7.329e-06
-1.0452e-06,-2.5e-08,786.113363981247,-7.559e-06
-9.705e-07,2.55e-07,787.1804320812225,-7.342e-06
-7.963e-07,1.4e-07,788.2324447631836,-7.393e-06
-9.705e-07,1.53e-07,789.2828068733215,-7.431e-06
-1.0203e-06,-1.66e-07,790.3488397598267,-7.788e-06
-9.456e-07,3.8e-08,791.395067691803,-7.737e-06
-8.71e-07,-3.31e-07,792.4512369632721,-7.61e-06
-1.0949e-06,-3.8e-08,793.5129659175873,-7.266e-06
-1.0949e-06,1.91e-07,794.5575714111328,-7.559e-06
-1.0452e-06,-2.04e-07,795.6122331619263,-7.367e-06
-8.958e-07,-2.55e-07,796.672413110733,-7.584e-06
-9.954e-07,2.55e-07,797.7186934947968,-7.571e-06
-9.954e-07,-1.02e-07,798.7751579284668,-7.278e-06
-9.456e-07,-3.95e-07,799.8397233486176,-7.431e-06
-9.456e-07,1.02e-07,800.8901484012604,-7.342e-06
-1.07e-06,1.53e-07,801.9396336078644,-7.036e-06
-1.0203e-06,1.4e-07,803.0018560886383,-7.61e-06
-9.954e-07,-1.3e-08,804.0635256767273,-7.635e-06
-9.954e-07,-7.6e-08,805.1348116397858,-7.533e-06
-9.456e-07,7.6e-08,806.1789262294769,-7.291e-06
-9.954e-07,-3.19e-07,807.254293680191,-7.775e-06
-1.0203e-06,1.91e-07,808.3000526428223,-7.316e-06
-1.0203e-06,2.5e-08,809.352548122406,-7.278e-06
-1.0949e-06,-6.4e-08,810.4025394916534,-7.367e-06
-9.705e-07,1.4e-07,811.4592137336731,-7.903e-06
-8.71e-07,1.4e-07,812.5194854736328,-7.801e-06
-1.0949e-06,-1.02e-07,813.5700969696045,-7.24e-06
-1.0452e-06,-7.6e-08,814.6125674247742,-7.852e-06
-8.461e-07,-1.78e-07,815.670004606247,-7.329e-06
-1.0949e-06,-5.1e-08,816.7314596176147,-7.457e-06
-1.0452e-06,1.02e-07,817.7806000709534,-7.673e-06
-9.705e-07,1.78e-07,818.8315012454987,-7.712e-06
-8.958e-07,2.68e-07,819.8906583786011,-7.775e-06
-1.0203e-06,3.06e-07,820.962662935257,-7.622e-06
-1.0949e-06,-2.93e-07,822.0135655403137,-7.546e-06
-8.461e-07,2.5e-08,823.0761606693268,-7.788e-06
-9.705e-07,-1.66e-07,824.1329555511475,-7.61e-06
-8.212e-07,-6.4e-08,825.1955027580261,-7.559e-06
-9.207e-07,7.6e-08,826.2616221904755,-7.584e-06
-9.705e-07,-5.99e-07,827.3330404758453,-7.329e-06
-1.07e-06,1.27e-07,828.3830716609955,-7.444e-06
