Time,Current,TEG2,TEG1,Supply_voltage
1857.7571864128113,0.0007200794,3.9618e-05,-1.849e-05,0.24962008
1859.1701862812042,0.0007202066,4.0008e-05,-1.8477e-05,0.24966164
1860.5951862335205,0.0007200285,3.9384e-05,-1.8451e-05,0.24964735
1862.0151860713959,0.0007199777,4.0099e-05,-1.8347e-05,0.24961099
1863.4411861896515,0.0007200031,3.9358e-05,-1.8555e-05,0.24961878
1864.852186203003,0.000720054,3.9878e-05,-1.8009e-05,0.24962527
1866.2721860408783,0.0007200031,3.9657e-05,-1.8204e-05,0.24962268
1867.684186220169,0.0007201303,3.9878e-05,-1.8386e-05,0.24966554
1869.099186182022,0.0007202066,3.9722e-05,-1.8152e-05,0.24964476
1870.5221862792969,0.0007200794,3.9722e-05,-1.7945e-05,0.24964086
1871.9381861686707,0.0007200794,3.9917e-05,-1.7984e-05,0.24964735
1873.360186100006,0.0007203338,3.967e-05,-1.7763e-05,0.24964216
1874.7761862277985,0.0007202575,3.9644e-05,-1.8009e-05,0.24964605
1876.198186159134,0.0007201812,3.9527e-05,-1.8256e-05,0.24961618
1877.608186006546,0.0007200031,3.9839e-05,-1.8555e-05,0.24965904
1879.02818608284,0.000720232,3.9774e-05,-1.8529e-05,0.24967723
1880.4421863555908,0.0007199268,3.9696e-05,-1.8009e-05,0.24965774
1881.8511862754822,0.0007201557,3.9787e-05,-1.8464e-05,0.24960969
1883.2811863422394,0.0007199268,3.9917e-05,-1.8464e-05,0.24960969
1884.7161860466003,0.000720054,3.941e-05,-1.8048e-05,0.24960839
1886.1401860713959,0.0007199777,3.9202e-05,-1.7945e-05,0.24962268
1887.5511860847473,0.0007202066,3.9631e-05,-1.8334e-05,0.24967593
1888.9751861095428,0.0007202575,3.993e-05,-1.8334e-05,0.24965515
1890.3831861019135,0.000720054,3.9566e-05,-1.8477e-05,0.24963696
1891.8031861782074,0.0007203083,3.9592e-05,-1.8477e-05,0.24966164
1893.213186264038,0.0007201812,3.906e-05,-1.8074e-05,0.24967203
1894.6201860904694,0.0007201557,3.9215e-05,-1.7958e-05,0.24965774
1896.0561861991882,0.0007200794,3.9904e-05,-1.8308e-05,0.24964086
1897.4681861400604,0.0007201812,3.9527e-05,-1.7815e-05,0.24964865
1898.892186164856,0.0007201812,3.9878e-05,-1.8295e-05,0.24966684
1900.3101861476898,0.000720232,3.9657e-05,-1.8555e-05,0.24965255
1901.7321860790253,0.0007201812,3.9696e-05,-1.8399e-05,0.24963956
1903.142186164856,0.0007200794,3.9787e-05,-1.8035e-05,0.24964995
1904.5571863651276,0.0007202066,3.9488e-05,-1.8113e-05,0.24965385
1905.9681861400604,0.0007200794,3.9826e-05,-1.8451e-05,0.24967073
1907.3991861343384,0.000720232,3.9254e-05,-1.8048e-05,0.24964735
1908.8321862220764,0.0007201812,3.9904e-05,-1.8334e-05,0.24961099
1910.2471861839294,0.0007202575,3.9475e-05,-1.8243e-05,0.24968242
1911.6681861877441,0.0007200285,4.0112e-05,-1.8009e-05,0.24961878
1913.0821862220764,0.0007201812,3.9605e-05,-1.875e-05,0.24962398
1914.5171864032745,0.0007201557,3.9761e-05,-1.8373e-05,0.24962008
1915.932186126709,0.0007202829,3.9488e-05,-1.8087e-05,0.24965125
1917.352186203003,0.0007201557,3.9696e-05,-1.7776e-05,0.24964346
1918.769186258316,0.0007201557,4.0229e-05,-1.8503e-05,0.24964995
1920.184186220169,0.0007198505,4.006e-05,-1.8477e-05,0.24962138
1921.6051862239838,0.0007200285,3.9605e-05,-1.8243e-05,0.24963826
1923.0231862068176,0.0007198759,3.9696e-05,-1.823e-05,0.24960709
1924.4511861801147,0.0007199777,3.98e-05,-1.8542e-05,0.24962138
1925.8671860694885,0.0007202575,3.9826e-05,-1.8438e-05,0.249598
1927.296186208725,0.0007201812,3.9904e-05,-1.8399e-05,0.24962657
1928.7101862430573,0.0007200285,3.9657e-05,-1.8178e-05,0.24961358
1930.1301863193512,0.0007200794,3.9306e-05,-1.8516e-05,0.24963696
1931.553186416626,0.0007199522,3.9397e-05,-1.8542e-05,0.24966813
1932.9751861095428,0.0007200794,3.9254e-05,-1.836e-05,0.24963696
1934.3971862792969,0.0007200285,3.9644e-05,-1.8243e-05,0.24963437
1935.8191862106323,0.0007201049,3.9345e-05,-1.8113e-05,0.24963956
1937.2331862449646,0.0007201049,3.9189e-05,-1.8204e-05,0.24960449
1938.649186372757,0.0007200794,3.9865e-05,-1.8009e-05,0.24961748
1940.0641860961914,0.000720054,3.9644e-05,-1.8074e-05,0.24961618
1941.4821863174438,0.0007201812,3.9865e-05,-1.7984e-05,0.24962527
1942.8871862888336,0.000720054,3.9579e-05,-1.8464e-05,0.24963696
1944.3031861782074,0.0007202066,3.9787e-05,-1.8009e-05,0.24962268
1945.7311861515045,0.0007202066,3.9709e-05,-1.7737e-05,0.24966034
1947.1451864242554,0.000720054,4.0008e-05,-1.7984e-05,0.24963047
1948.5651862621307,0.000720054,3.9488e-05,-1.7854e-05,0.24963437
1949.9801862239838,0.0007200794,3.9189e-05,-1.7711e-05,0.24964216
1951.4421863555908,0.0007200031,3.9644e-05,-1.8165e-05,0.24962008
1952.8511862754822,0.0007200794,3.9514e-05,-1.8139e-05,0.24962657
1954.2901861667633,0.0007200794,3.9657e-05,-1.8282e-05,0.24961878
1955.7081861495972,0.0007200285,3.954e-05,-1.81e-05,0.24964865
1957.1301863193512,0.0007200285,3.9657e-05,-1.849e-05,0.24961099
1958.5501861572266,0.0007202066,3.993e-05,-1.7776e-05,0.24969021
1959.9761860370636,0.0007202829,3.9579e-05,-1.8334e-05,0.24967073
1961.3961861133575,0.0007201049,3.9514e-05,-1.7945e-05,0.24963047
1962.8221862316132,0.0007203083,3.9332e-05,-1.8256e-05,0.24963307
1964.2361860275269,0.0007200794,3.9436e-05,-1.8412e-05,0.24961358
1965.6661863327026,0.0007201812,3.98e-05,-1.8386e-05,0.24959151
1967.0811862945557,0.0007200031,3.9995e-05,-1.8204e-05,0.2496006
1968.5051863193512,0.0007201049,3.9293e-05,-1.8061e-05,0.24958241
1969.9361860752106,0.0007200794,3.9748e-05,-1.8295e-05,0.24962008
1971.3641860485077,0.0007200794,3.9813e-05,-1.8607e-05,0.2495954
1972.7801861763,0.0007199014,3.9709e-05,-1.8282e-05,0.24961748
1974.2181861400604,0.0007198759,3.9696e-05,-1.7763e-05,0.24960449
1975.6381862163544,0.0007198505,3.9813e-05,-1.8061e-05,0.24960449
1977.0741863250732,0.0007201049,3.993e-05,-1.736e-05,0.24962787
1978.4871861934662,0.0007199268,3.9462e-05,-1.7932e-05,0.24962268
1979.916186094284,0.0007199777,3.9436e-05,-1.8334e-05,0.2495941
1981.3301861286163,0.0007201049,3.9709e-05,-1.7971e-05,0.24962268
1982.7561860084534,0.0007198505,3.9826e-05,-1.81e-05,0.24958501
1984.1811861991882,0.0007198759,3.9644e-05,-1.8152e-05,0.24954994
1985.602186203003,0.0007198759,3.928e-05,-1.8022e-05,0.24957202
1987.0201861858368,0.0007199522,3.9631e-05,-1.7958e-05,0.24955124
1988.434186220169,0.0007200794,3.9436e-05,-1.7854e-05,0.24962008
1989.8751862049103,0.0007200285,3.9553e-05,-1.8139e-05,0.24958501
1991.3031861782074,0.0007199268,3.9735e-05,-1.7789e-05,0.24962657
1992.720185995102,0.0007199777,3.941e-05,-1.7854e-05,0.24960839
1994.1391861438751,0.0007201049,3.9397e-05,-1.81e-05,0.24960839
1995.5731863975525,0.0007200794,3.9527e-05,-1.8087e-05,0.24953436
1996.9871861934662,0.0007199777,3.9397e-05,-1.8269e-05,0.24960969
1998.4111862182617,0.0007200031,3.98e-05,-1.7763e-05,0.24960969
1999.8511862754822,0.0007199777,3.9787e-05,-1.8334e-05,0.24961229
2001.2741861343384,0.0007199777,3.9436e-05,-1.8386e-05,0.24961099
2002.6931862831116,0.0007200794,3.9384e-05,-1.775e-05,0.2495967
2004.1131863594055,0.000720054,3.9865e-05,-1.7607e-05,0.24964865
2005.5291862487793,0.0007201049,4.006e-05,-1.7893e-05,0.24960449
2006.9451863765717,0.0007201049,4.0034e-05,-1.8607e-05,0.24962657
2008.3641860485077,0.0007199522,3.9579e-05,-1.7711e-05,0.24965125
2009.7821862697601,0.0007200285,3.9371e-05,-1.7971e-05,0.24964346
2011.2091863155365,0.0007201303,3.9501e-05,-1.8178e-05,0.24960579
2012.6191861629486,0.0007198505,4.0216e-05,-1.7776e-05,0.24958241
2014.035186290741,0.0007199522,3.9215e-05,-1.8061e-05,0.2496006
2015.4441862106323,0.000720054,3.9826e-05,-1.8204e-05,0.24963826
2016.8551862239838,0.0007201303,3.9306e-05,-1.823e-05,0.24963047
2018.2811863422394,0.0007200285,3.9397e-05,-1.7906e-05,0.24964476
2019.6971862316132,0.0007199014,3.9514e-05,-1.7984e-05,0.24958891
2021.115186214447,0.0007200285,4.0021e-05,-1.7789e-05,0.24962008
2022.537186384201,0.0007201049,3.9891e-05,-1.7789e-05,0.24964735
2023.959186077118,0.000720054,3.9579e-05,-1.7932e-05,0.24966294
2025.3771862983704,0.0007199522,3.9735e-05,-1.7685e-05,0.24962787
2026.8041861057281,0.0007200031,3.954e-05,-1.7724e-05,0.24960969
2028.2321860790253,0.000720054,3.9436e-05,-1.7763e-05,0.24963956
2029.6511862277985,0.000720232,3.9423e-05,-1.8204e-05,0.24967203
2031.0581862926483,0.000720054,3.941e-05,-1.8295e-05,0.24965385
2032.4711861610413,0.0007201812,3.9696e-05,-1.7919e-05,0.24962527
2033.8971862792969,0.000720232,3.9852e-05,-1.8139e-05,0.24967333
2035.3241860866547,0.0007200031,3.9709e-05,-1.7996e-05,0.24964605
2036.7521860599518,0.0007200794,3.9839e-05,-1.7763e-05,0.24964605
2038.1631860733032,0.0007201812,3.9553e-05,-1.7438e-05,0.24963566
2039.5821862220764,0.000720232,3.9436e-05,-1.7996e-05,0.24964086
2041.0001862049103,0.0007201812,3.9501e-05,-1.7854e-05,0.24968372
2042.4091863632202,0.0007202575,3.9605e-05,-1.7698e-05,0.24961878
2043.8261861801147,0.0007202575,3.9631e-05,-1.7594e-05,0.24965385
2045.2541861534119,0.0007201557,3.9397e-05,-1.8139e-05,0.24962268
2046.664186000824,0.0007199777,3.9852e-05,-1.7906e-05,0.24962657
2048.0811862945557,0.0007201557,3.954e-05,-1.7919e-05,0.24962917
2049.497186422348,0.0007202066,3.9397e-05,-1.7776e-05,0.24965515
2050.9281861782074,0.000720054,3.9774e-05,-1.7724e-05,0.24965385
2052.339186191559,0.0007200285,3.9527e-05,-1.7932e-05,0.24961748
2053.752186059952,0.0007203338,3.9267e-05,-1.8165e-05,0.24962787
2055.171186208725,0.0007203083,3.9605e-05,-1.7958e-05,0.24966554
2056.583186149597,0.000720232,3.9553e-05,-1.7594e-05,0.2497032
2057.997186422348,0.0007203847,3.9527e-05,-1.7737e-05,0.24968372
2059.421186208725,0.0007202575,3.9449e-05,-1.8048e-05,0.24973567
2060.8351862430573,0.0007202829,3.9657e-05,-1.7763e-05,0.24968242
2062.2651863098145,0.0007201049,3.9371e-05,-1.8178e-05,0.24967203
2063.679186105728,0.000720232,3.9826e-05,-1.7893e-05,0.24965645
2065.101186275482,0.0007203083,3.9761e-05,-1.7841e-05,0.24968762
2066.5171864032745,0.0007202829,3.9384e-05,-1.7724e-05,0.24968762
2067.9301862716675,0.0007201812,3.954e-05,-1.8074e-05,0.2497006
2069.3581862449646,0.0007203592,3.9618e-05,-1.7763e-05,0.24969931
2070.7681860923767,0.000720054,3.9254e-05,-1.7996e-05,0.24967333
2072.1911861896515,0.000720232,3.9722e-05,-1.775e-05,0.24968502
2073.602186203003,0.0007203592,3.9982e-05,-1.8139e-05,0.24969151
2075.021186351776,0.0007200285,3.9748e-05,-1.7776e-05,0.24967723
2076.4311861991882,0.0007201049,3.9345e-05,-1.8126e-05,0.2497019
2077.8591861724854,0.0007201303,3.98e-05,-1.7711e-05,0.24964995
2079.275186061859,0.000720232,3.9371e-05,-1.7425e-05,0.24966164
2080.6941862106323,0.0007200794,3.9423e-05,-1.7503e-05,0.24964735
2082.107194662094,0.0007201049,3.9008e-05,-1.7568e-05,0.24962008
2083.5223360061646,0.000720054,3.9774e-05,-1.8022e-05,0.24969671
2084.9294769763947,0.0007201557,3.9423e-05,-1.7516e-05,0.24967723
2086.3456184864044,0.0007202575,3.9826e-05,-1.7477e-05,0.24967852
2087.770761013031,0.000720054,3.9449e-05,-1.8048e-05,0.24966684
2089.1859023571014,0.0007201812,3.9527e-05,-1.7867e-05,0.24964865
2090.6140451431274,0.0007201049,3.9644e-05,-1.7776e-05,0.24965645
2092.0291867256165,0.0007202066,3.9501e-05,-1.7828e-05,0.24966424
2093.4523289203644,0.0007201557,3.9345e-05,-1.7919e-05,0.24967723
2094.8594698905945,0.0007201049,3.9865e-05,-1.7685e-05,0.24965904
2096.2796115875244,0.0007202066,3.9228e-05,-1.788e-05,0.24964605
2097.7117550373077,0.0007202829,3.9021e-05,-1.7815e-05,0.24964086
2099.1298966407776,0.000720232,3.9462e-05,-1.823e-05,0.24964865
2100.5590398311615,0.0007201812,3.9852e-05,-1.7412e-05,0.24967593
2101.974181175232,0.0007203338,3.9449e-05,-1.7685e-05,0.24969151
2103.3993237018585,0.0007202066,3.9748e-05,-1.7996e-05,0.24971879
2104.8154652118683,0.0007201812,3.9371e-05,-1.7581e-05,0.24967982
2106.244607925415,0.0007204101,3.9423e-05,-1.7542e-05,0.24969931
2107.664750099182,0.0007202829,3.9735e-05,-1.7685e-05,0.24971619
2109.090892791748,0.0007201049,3.9722e-05,-1.8009e-05,0.2497006
2110.5050342082977,0.000720232,3.9553e-05,-1.7815e-05,0.24964735
2111.9241762161255,0.0007201557,3.9774e-05,-1.749e-05,0.24968762
2113.335317134857,0.0007201812,3.9384e-05,-1.7438e-05,0.24971619
2114.7484583854675,0.0007203083,4.0073e-05,-1.7737e-05,0.24971879
2116.1806015968323,0.0007201049,3.954e-05,-1.7841e-05,0.24967723
2117.594743013382,0.0007201049,3.9956e-05,-1.7841e-05,0.2497058
2119.0208854675293,0.0007203338,3.9475e-05,-1.7685e-05,0.24969931
2120.4390275478363,0.0007203338,3.928e-05,-1.7711e-05,0.24972268
2121.864170074463,0.0007202066,3.9293e-05,-1.7971e-05,0.24966943
2123.2793114185333,0.000720232,3.9267e-05,-1.7581e-05,0.24967203
2124.6984531879425,0.0007203338,3.941e-05,-1.7932e-05,0.2497071
2126.111594438553,0.0007203592,3.941e-05,-1.7698e-05,0.24971619
2127.5237357616425,0.0007201303,3.9073e-05,-1.7516e-05,0.24967333
2128.9438779354095,0.0007201557,3.9605e-05,-1.7854e-05,0.24965255
2130.3610196113586,0.0007201557,3.8878e-05,-1.7698e-05,0.24968242
2131.789162158966,0.0007202829,3.9293e-05,-1.7464e-05,0.24969801
2133.207304239273,0.0007200031,3.9397e-05,-1.7711e-05,0.2497045
2134.6284461021423,0.0007201812,3.9618e-05,-1.7282e-05,0.24968762
2136.0415873527527,0.0007201303,3.9034e-05,-1.7906e-05,0.24972268
2137.4607293605804,0.0007203338,3.941e-05,-1.7711e-05,0.24969151
2138.8738708496094,0.0007202829,3.9371e-05,-1.7633e-05,0.24973957
2140.2860119342804,0.0007205881,3.9267e-05,-1.7893e-05,0.2497058
2141.7071540355682,0.0007202829,3.9917e-05,-1.7386e-05,0.24972918
2143.1232957839966,0.0007201812,3.9631e-05,-1.7867e-05,0.24971099
2144.549438238144,0.000720232,3.9657e-05,-1.7711e-05,0.24968762
2145.9635796546936,0.000720232,3.9384e-05,-1.7971e-05,0.24971879
2147.387722015381,0.0007201557,3.9306e-05,-1.7841e-05,0.24969801
2148.795862674713,0.0007201557,3.9449e-05,-1.762e-05,0.24966943
2150.213004589081,0.0007201557,3.906e-05,-1.7659e-05,0.24966034
2151.626145839691,0.000720054,3.9462e-05,-1.7594e-05,0.24969151
2153.040287256241,0.0007200285,3.9592e-05,-1.7893e-05,0.24969541
2154.460429430008,0.0007202066,3.9579e-05,-1.7529e-05,0.24969411
2155.8775708675385,0.0007202066,3.9319e-05,-1.736e-05,0.2497032
2157.309714078903,0.0007204101,3.9371e-05,-1.7659e-05,0.24969151
2158.7318563461304,0.0007201049,3.9475e-05,-1.7542e-05,0.24967593
2160.1539986133575,0.0007201303,3.9319e-05,-1.7906e-05,0.24966294
2161.5751407146454,0.0007201557,3.9384e-05,-1.7763e-05,0.24968372
2163.0072836875916,0.0007203083,3.9488e-05,-1.736e-05,0.24967982
2164.4244253635406,0.0007202829,3.9306e-05,-1.7958e-05,0.2497071
2165.845567703247,0.0007202066,3.954e-05,-1.7854e-05,0.24969801
2167.2637095451355,0.0007202066,3.9125e-05,-1.7672e-05,0.24969411
2168.690852165222,0.0007201557,3.9397e-05,-1.7438e-05,0.2497071
2170.1129941940308,0.0007200031,3.9436e-05,-1.7412e-05,0.2497058
2171.546137571335,0.0007201557,3.8839e-05,-1.736e-05,0.24969021
2172.961279153824,0.0007201049,3.9488e-05,-1.7308e-05,0.24965255
2174.387421607971,0.0007201812,3.9514e-05,-1.7737e-05,0.24966294
2175.802563428879,0.0007202575,3.9514e-05,-1.7646e-05,0.24965515
2177.2207050323486,0.0007203083,3.9527e-05,-1.7815e-05,0.24968632
2178.6348464488983,0.0007201812,3.9605e-05,-1.7724e-05,0.24968242
2180.0589888095856,0.0007202829,3.9384e-05,-1.7607e-05,0.24966034
2181.4761304855347,0.0007201812,3.9358e-05,-1.7542e-05,0.24966943
2182.902272939682,0.0007202575,3.9553e-05,-1.7867e-05,0.24968892
2184.3164143562317,0.0007202829,3.9384e-05,-1.7542e-05,0.24967463
2185.738556623459,0.0007203083,4.0034e-05,-1.7685e-05,0.24965904
2187.1466975212097,0.0007201557,3.9423e-05,-1.7659e-05,0.24964476
2188.565839290619,0.0007200794,3.9384e-05,-1.7568e-05,0.24965645
2189.983981370926,0.0007202575,3.954e-05,-1.7659e-05,0.24967073
2191.403123140335,0.000720232,3.9397e-05,-1.7412e-05,0.24966034
2192.8322660923004,0.0007199777,3.9345e-05,-1.71e-05,0.24968242
2194.24440741539,0.0007200285,3.9332e-05,-1.7503e-05,0.24967982
2195.66254901886,0.0007201812,3.9358e-05,-1.7984e-05,0.24968502
2197.07369017601,0.0007203338,3.9787e-05,-1.7373e-05,0.24972009
2198.5098338127136,0.0007201557,3.9423e-05,-1.7724e-05,0.24971099
2199.9259753227234,0.0007201049,3.9267e-05,-1.7698e-05,0.24967723
2201.3521180152893,0.0007202829,3.9371e-05,-1.749e-05,0.24967333
2202.7642590999603,0.0007200794,3.9267e-05,-1.7724e-05,0.24967852
2204.1984026432037,0.0007201557,3.9631e-05,-1.788e-05,0.24966294
2205.6025428771973,0.0007200794,3.9384e-05,-1.7685e-05,0.24964995
2207.012684106827,0.0007203338,3.9397e-05,-1.7178e-05,0.2497097
2208.435826063156,0.0007201049,3.9722e-05,-1.7802e-05,0.24964605
2209.852967977524,0.0007201049,3.9696e-05,-1.7685e-05,0.24962398
2211.2761104106903,0.000720232,3.9488e-05,-1.7594e-05,0.24962657
2212.6962521076202,0.0007200285,3.9384e-05,-1.7048e-05,0.24963307
2214.1163942813873,0.0007201812,3.9345e-05,-1.749e-05,0.24965645
2215.530535697937,0.0007202575,3.9761e-05,-1.7776e-05,0.24963566
2216.9556782245636,0.000720232,3.9787e-05,-1.7399e-05,0.24966164
2218.3768203258514,0.0007202829,3.9826e-05,-1.7503e-05,0.24964865
2219.80096244812,0.0007202066,3.967e-05,-1.7503e-05,0.24965385
2221.2161042690277,0.0007203592,3.9345e-05,-1.7841e-05,0.24968632
2222.6382462978363,0.0007200794,3.9215e-05,-1.7594e-05,0.24967463
2224.0373861789703,0.0007202829,3.9215e-05,-1.7308e-05,0.24967463
2225.4525275230408,0.0007204101,3.9618e-05,-1.7568e-05,0.24969931
2226.872669696808,0.0007200285,3.9319e-05,-1.7464e-05,0.24965904
2228.294811964035,0.0007203338,3.9501e-05,-1.7672e-05,0.24963566
2229.7239549160004,0.0007202066,3.941e-05,-1.7009e-05,0.24969541
2231.135095834732,0.0007201557,3.9358e-05,-1.7256e-05,0.24968892
2232.550237417221,0.0007200794,3.9267e-05,-1.736e-05,0.24967982
2233.9773800373077,0.0007202066,3.9709e-05,-1.7815e-05,0.24967203
2235.3935215473175,0.000720054,3.9332e-05,-1.7516e-05,0.24965385
2236.8246648311615,0.0007200285,3.9514e-05,-1.7672e-05,0.24964605
2238.2328057289124,0.0007201303,3.9293e-05,-1.7529e-05,0.24964476
2239.650947332382,0.0007201812,3.9228e-05,-1.7711e-05,0.24968502
2241.064088821411,0.0007202575,3.9332e-05,-1.7698e-05,0.24965515
2242.480230331421,0.0007203083,3.9605e-05,-1.7022e-05,0.24963047
2243.8963720798492,0.0007200794,3.9293e-05,-1.7464e-05,0.24964865
2245.310513496399,0.000720054,3.9228e-05,-1.7724e-05,0.24964346
2246.7386560440063,0.0007201812,3.967e-05,-1.7113e-05,0.24964735
2248.1537976264954,0.000720054,3.9735e-05,-1.7373e-05,0.24964086
2249.5819404125214,0.0007200794,3.9618e-05,-1.7061e-05,0.24965515
2250.991081237793,0.0007201557,3.9462e-05,-1.7087e-05,0.24965774
2252.4052226543427,0.0007201303,3.9293e-05,-1.7256e-05,0.24963437
2253.82736492157,0.0007199268,3.9566e-05,-1.7412e-05,0.24964735
2255.2455067634583,0.0007201557,3.9644e-05,-1.7659e-05,0.24965645
2256.6746497154236,0.0007200285,3.9099e-05,-1.7152e-05,0.24960969
2258.095791578293,0.0007202066,3.9371e-05,-1.7503e-05,0.24962657
2259.522934436798,0.0007201812,3.9112e-05,-1.723e-05,0.24964865
2260.9500772953033,0.0007201812,3.9345e-05,-1.7438e-05,0.24962268
2262.3692190647125,0.0007200794,3.9527e-05,-1.762e-05,0.24966943
2263.7903611660004,0.0007201812,3.9293e-05,-1.7438e-05,0.24969931
2265.2205040454865,0.0007200031,3.9254e-05,-1.7711e-05,0.24967852
2266.634645462036,0.0007200031,3.906e-05,-1.7386e-05,0.24963047
2268.06578874588,0.0007201049,3.9306e-05,-1.7685e-05,0.24963566
2269.477929830551,0.0007201303,3.9657e-05,-1.7269e-05,0.24964476
2270.9130733013153,0.0007201049,3.9761e-05,-1.7243e-05,0.24966813
2272.3312151432037,0.000720232,3.9423e-05,-1.7464e-05,0.24967073
2273.76135802269,0.0007203847,3.941e-05,-1.6905e-05,0.24972658
2275.1744992733,0.0007203592,3.9163e-05,-1.7256e-05,0.24966684
2276.6086428165436,0.0007202575,3.928e-05,-1.7204e-05,0.24961748
2278.0247843265533,0.0007201557,3.9358e-05,-1.723e-05,0.24964735
2279.4449265003204,0.0007202575,3.9605e-05,-1.7295e-05,0.24968632
2280.865068435669,0.0007202829,3.8683e-05,-1.7204e-05,0.24963826
2282.2852103710175,0.0007202575,3.9358e-05,-1.7399e-05,0.24966684
2283.703352212906,0.0007201812,3.8917e-05,-1.7672e-05,0.24964735
2285.125494480133,0.0007202066,3.8943e-05,-1.7347e-05,0.24969801
2286.5436363220215,0.0007200794,3.9267e-05,-1.7113e-05,0.24966424
2287.96577835083,0.000720054,3.9488e-05,-1.7477e-05,0.24966294
2289.386920452118,0.0007201049,3.9436e-05,-1.7165e-05,0.24966424
2290.8080627918243,0.0007202575,3.9527e-05,-1.723e-05,0.24964086
2292.2172033786774,0.0007203847,3.9189e-05,-1.7399e-05,0.24967203
2293.632345199585,0.0007202575,3.9384e-05,-1.7542e-05,0.24967982
2295.039485692978,0.0007202066,3.9488e-05,-1.7334e-05,0.24966943
2296.4556272029877,0.0007199522,3.9397e-05,-1.7256e-05,0.24966813
2297.8837702274323,0.0007200794,3.9228e-05,-1.7308e-05,0.24962138
2299.2959113121033,0.0007200794,3.9021e-05,-1.7256e-05,0.24963177
2300.7270543575287,0.0007203083,3.941e-05,-1.7607e-05,0.24965515
2302.137195587158,0.0007201557,3.9397e-05,-1.7061e-05,0.24969281
2303.5613379478455,0.0007203338,3.9215e-05,-1.7061e-05,0.24969021
2304.9734790325165,0.0007203338,3.9267e-05,-1.7503e-05,0.24968632
2306.395621061325,0.0007202829,3.9384e-05,-1.7048e-05,0.24968892
2307.821763753891,0.0007204101,3.9306e-05,-1.749e-05,0.2497032
2309.2449061870575,0.0007204101,3.9527e-05,-1.7204e-05,0.24971619
2310.672048807144,0.0007201812,3.9657e-05,-1.7451e-05,0.24969281
2312.0921907424927,0.0007200031,3.9722e-05,-1.6905e-05,0.24968892
2313.5093324184418,0.0007203083,3.9748e-05,-1.7256e-05,0.24973827
2314.9284744262695,0.0007202829,3.9189e-05,-1.7113e-05,0.24968762
2316.342615842819,0.0007203592,3.9436e-05,-1.7113e-05,0.24968502
2317.7577574253082,0.0007204101,3.9501e-05,-1.658e-05,0.24973567
2319.163897752762,0.0007202066,3.9514e-05,-1.7061e-05,0.2497019
2320.5810396671295,0.0007200794,3.9228e-05,-1.7113e-05,0.24969801
2322.012182712555,0.0007203083,3.928e-05,-1.7243e-05,0.2497019
2323.436325073242,0.0007203083,3.9449e-05,-1.7516e-05,0.24973827
2324.8594675064087,0.0007201557,3.9267e-05,-1.7308e-05,0.24969541
2326.276608943939,0.0007202829,3.928e-05,-1.6931e-05,0.24974996
2327.690750360489,0.0007202829,3.9865e-05,-1.7269e-05,0.24968112
2329.114892721176,0.0007203847,3.9189e-05,-1.723e-05,0.24973178
2330.5270340442657,0.0007201557,3.9514e-05,-1.6892e-05,0.24971229
2331.947176218033,0.0007204355,3.9202e-05,-1.7282e-05,0.24973437
2333.3673179149628,0.0007202829,3.9047e-05,-1.7178e-05,0.24969931
2334.7824597358704,0.0007202829,3.967e-05,-1.7139e-05,0.24974217
2336.211602449417,0.0007203592,3.9449e-05,-1.7269e-05,0.24973567
2337.628744125366,0.0007203338,3.941e-05,-1.7217e-05,0.24968372
2339.0508863925934,0.0007204101,3.9748e-05,-1.7009e-05,0.24972138
2340.469028234482,0.0007204355,3.8891e-05,-1.6892e-05,0.24975256
2341.89417052269,0.0007203847,3.9397e-05,-1.7178e-05,0.24972009
2343.3113124370575,0.0007203847,3.9761e-05,-1.7581e-05,0.24973178
2344.7374551296234,0.0007201812,3.9267e-05,-1.6775e-05,0.2497084
2346.154596567154,0.0007202575,3.9241e-05,-1.6853e-05,0.24969931
2347.596740961075,0.0007202066,3.9384e-05,-1.7035e-05,0.24968502
2349.011882543564,0.0007202066,3.9657e-05,-1.7191e-05,0.24967852
2350.4450256824493,0.0007201303,3.9306e-05,-1.6905e-05,0.2495954
2351.8601672649384,0.000720232,3.9436e-05,-1.7048e-05,0.24964216
2353.280309200287,0.0007201557,3.906e-05,-1.697e-05,0.24967593
2354.679449081421,0.0007201049,3.9553e-05,-1.723e-05,0.24965774
2356.0925903320312,0.0007201557,3.9397e-05,-1.7438e-05,0.24965515
2357.518733024597,0.0007199777,3.928e-05,-1.7126e-05,0.24966034
2358.928874015808,0.0007203083,3.9138e-05,-1.7035e-05,0.24966554
2360.370018005371,0.0007201812,3.9553e-05,-1.7113e-05,0.24965645
2361.7801592350006,0.0007201812,3.9683e-05,-1.697e-05,0.24966684
2363.2053015232086,0.0007201812,3.9423e-05,-1.697e-05,0.24965904
2364.614442586899,0.0007201049,3.9384e-05,-1.7087e-05,0.24967723
2366.029584169388,0.0007201557,3.9047e-05,-1.6905e-05,0.24966294
2367.4467256069183,0.0007203083,3.9215e-05,-1.7009e-05,0.24966034
2368.860867023468,0.0007201557,3.9267e-05,-1.7035e-05,0.24963047
2370.276008605957,0.0007200285,3.9449e-05,-1.7048e-05,0.24963696
2371.6871497631073,0.0007201049,3.9852e-05,-1.6931e-05,0.24967333
2373.1092920303345,0.0007202829,3.9099e-05,-1.736e-05,0.24967073
