Time,Current,Voltage
1084.829382,5.94E-06,4.33E-07
1086.174046,5.93E-06,-1.15E-07
1087.543935,5.97E-06,-3.95E-07
1088.905363,6.00E-06,-6.40E-08
1090.259378,5.96E-06,2.68E-07
1091.614375,5.93E-06,-2.17E-07
1092.968499,5.90E-06,-6.40E-08
1094.339244,5.92E-06,2.42E-07
1095.679595,5.85E-06,6.40E-08
1097.041718,5.87E-06,0
1098.406508,5.91E-06,-1.53E-07
1099.759635,5.89E-06,-1.66E-07
1101.11878,5.91E-06,7.60E-08
1102.479789,5.87E-06,-3.82E-07
1103.839118,5.85E-06,-3.06E-07
1105.189792,5.90E-06,-4.33E-07
1106.553829,5.86E-06,-3.95E-07
1107.899383,5.86E-06,-3.57E-07
1109.259666,5.80E-06,-1.02E-07
1110.625523,5.83E-06,1.30E-08
1111.979862,5.84E-06,-6.40E-08
1113.31896,5.86E-06,-2.50E-08
1114.690287,5.81E-06,5.10E-08
1116.060784,5.80E-06,0
1117.418727,5.77E-06,0
1118.771125,5.81E-06,1.27E-07
1120.120193,5.83E-06,-3.95E-07
1121.482107,5.79E-06,-1.15E-07
1122.844432,5.79E-06,-2.17E-07
1124.201497,5.76E-06,2.50E-08
1125.552156,5.76E-06,-1.15E-07
1126.910847,5.76E-06,3.06E-07
1128.276055,5.78E-06,2.04E-07
1129.627975,5.66E-06,1.78E-07
1130.981616,5.73E-06,7.60E-08
1132.334059,5.76E-06,-8.03E-07
1133.698987,5.70E-06,6.40E-08
1135.060093,5.75E-06,-2.29E-07
1136.399323,5.66E-06,2.50E-08
1137.763743,5.64E-06,-1.27E-07
1139.121856,5.70E-06,1.27E-07
1140.480096,5.79E-06,1.27E-07
1141.826683,5.67E-06,3.95E-07
1143.185442,5.59E-06,1.40E-07
1144.552247,5.67E-06,0
1145.910558,5.67E-06,1.40E-07
1147.250491,5.67E-06,-4.97E-07
1148.616355,5.63E-06,-1.66E-07
1149.979998,5.62E-06,3.06E-07
1151.338925,5.60E-06,1.02E-07
1152.694825,5.57E-06,-2.29E-07
1154.048411,5.60E-06,-1.91E-07
1155.404681,5.62E-06,7.60E-08
1156.760555,5.64E-06,2.42E-07
1158.123469,5.53E-06,-1.27E-07
1159.469897,5.62E-06,8.90E-08
1160.830459,5.56E-06,-2.93E-07
1162.191375,5.56E-06,6.40E-08
1163.550839,5.60E-06,-2.93E-07
1164.900814,5.53E-06,2.80E-07
1166.261636,5.62E-06,-3.80E-08
1167.624887,5.60E-06,-6.40E-08
1168.988687,5.46E-06,-1.53E-07
1170.340006,5.52E-06,0
1171.687153,5.54E-06,-5.10E-08
1173.055126,5.50E-06,-3.80E-08
1174.419114,5.54E-06,6.40E-08
1175.77101,5.48E-06,-1.53E-07
1177.1208,5.48E-06,-2.29E-07
1178.478986,5.47E-06,1.27E-07
1179.845458,5.50E-06,-1.30E-08
1181.209131,5.43E-06,0
1182.559093,5.50E-06,2.50E-08
1183.912276,5.52E-06,-1.53E-07
1185.28015,5.49E-06,-2.50E-08
1186.629346,5.46E-06,1.91E-07
1187.978741,5.42E-06,-2.80E-07
1189.335421,5.41E-06,-1.15E-07
1190.706011,5.38E-06,3.70E-07
1192.060077,5.41E-06,6.40E-08
1193.400749,5.39E-06,-4.46E-07
1194.766847,5.33E-06,-5.10E-08
1196.131077,5.39E-06,-8.90E-08
1197.486253,5.39E-06,5.23E-07
1198.829266,5.31E-06,-4.08E-07
1200.186599,5.33E-06,1.27E-07
1201.560051,5.36E-06,-2.29E-07
1202.91169,5.31E-06,-2.29E-07
1204.270659,5.27E-06,-1.15E-07
1205.63094,5.31E-06,-1.30E-08
1206.994128,5.30E-06,-1.53E-07
1208.360207,5.33E-06,-1.66E-07
1209.710588,5.36E-06,-2.68E-07
1211.070077,5.30E-06,-2.68E-07
1212.432106,5.32E-06,-7.60E-08
1213.781135,5.30E-06,1.15E-07
1215.133677,5.33E-06,1.02E-07
1216.492381,5.29E-06,-3.82E-07
1217.860567,5.33E-06,-1.02E-07
1219.213703,5.27E-06,-1.15E-07
1220.570025,5.25E-06,3.80E-08
1221.926184,5.22E-06,-7.60E-08
1223.289232,5.24E-06,-1.30E-08
1224.641334,5.25E-06,-1.15E-07
1226.004006,5.28E-06,1.30E-08
1227.355898,5.25E-06,-2.93E-07
1228.723129,5.23E-06,1.30E-08
1230.079542,5.23E-06,-5.10E-08
1231.430593,5.27E-06,-7.60E-08
1232.789443,5.16E-06,2.50E-08
1234.170628,5.17E-06,0
1235.52966,5.18E-06,-2.80E-07
1236.896418,5.17E-06,8.90E-08
1238.239937,5.18E-06,1.66E-07
1239.615789,5.16E-06,-2.04E-07
1240.985742,5.19E-06,-1.15E-07
1242.350582,5.18E-06,2.55E-07
1243.702929,5.17E-06,-4.21E-07
1245.05994,5.11E-06,-1.53E-07
1246.411376,5.15E-06,-1.02E-07
1247.775739,5.15E-06,5.10E-08
1249.145476,5.11E-06,-4.97E-07
1250.499635,5.16E-06,6.40E-08
1251.850752,5.02E-06,7.60E-08
1253.20091,5.09E-06,-1.02E-07
1254.561191,5.13E-06,1.15E-07
1255.920428,5.11E-06,-1.27E-07
1257.271509,5.12E-06,7.60E-08
1258.626847,5.10E-06,3.06E-07
1260.000809,5.10E-06,-1.30E-08
1261.351703,5.10E-06,6.40E-08
1262.711931,5.05E-06,-1.27E-07
1264.058274,5.03E-06,-1.40E-07
1265.410611,4.95E-06,-5.74E-07
1266.777261,5.00E-06,-1.02E-07
1268.130771,4.98E-06,-1.66E-07
1269.490245,4.99E-06,-2.42E-07
1270.842621,5.10E-06,6.40E-08
1272.205726,4.97E-06,6.40E-08
1273.561014,4.97E-06,-1.78E-07
1274.920153,4.98E-06,1.27E-07
1276.268624,5.03E-06,7.60E-08
1277.631946,5.03E-06,-5.74E-07
1278.999199,5.04E-06,-3.70E-07
1280.351157,4.91E-06,8.90E-08
1281.707756,5.00E-06,1.40E-07
1283.060688,4.97E-06,-3.80E-08
1284.425973,4.95E-06,1.15E-07
1285.78975,4.94E-06,-1.27E-07
1287.145162,4.98E-06,-1.27E-07
1288.501202,4.93E-06,-7.60E-08
1289.846769,4.98E-06,-5.10E-08
1291.215363,4.94E-06,1.66E-07
1292.5804,4.94E-06,1.53E-07
1293.934553,4.88E-06,6.40E-08
1295.29197,4.84E-06,2.50E-08
1296.654346,4.86E-06,-3.06E-07
1298.010413,4.87E-06,2.04E-07
1299.375093,4.83E-06,-2.42E-07
1300.732669,4.90E-06,-4.08E-07
1302.088488,4.82E-06,-2.55E-07
1303.437006,4.88E-06,1.40E-07
1304.805807,4.83E-06,-1.02E-07
1306.162848,4.83E-06,-5.10E-08
1307.513027,4.78E-06,1.02E-07
1308.865188,4.87E-06,-2.17E-07
1310.235149,4.86E-06,-1.66E-07
1311.587119,4.80E-06,4.46E-07
1312.942871,4.88E-06,-1.02E-07
1314.290421,4.80E-06,0
1315.660859,4.82E-06,3.19E-07
1317.03245,4.75E-06,3.95E-07
1318.391826,4.81E-06,-2.68E-07
1319.73491,4.81E-06,-2.55E-07
1321.100441,4.78E-06,7.60E-08
1322.460908,4.74E-06,-2.50E-08
1323.828794,4.72E-06,6.40E-08
1325.182564,4.82E-06,-1.27E-07
1326.536052,4.82E-06,2.55E-07
1327.882682,4.70E-06,-3.80E-08
1329.245796,4.70E-06,-1.66E-07
1330.60513,4.77E-06,3.44E-07
1331.961506,4.74E-06,-4.21E-07
1333.321308,4.63E-06,-2.04E-07
1334.671555,4.72E-06,0
1336.044102,4.69E-06,-1.66E-07
1337.401461,4.71E-06,-2.42E-07
1338.757374,4.70E-06,5.10E-08
1340.101581,4.66E-06,-1.78E-07
1341.456901,4.63E-06,6.40E-08
1342.831252,4.66E-06,3.19E-07
1344.196519,4.67E-06,-2.80E-07
1345.551692,4.63E-06,-1.91E-07
1346.89598,4.62E-06,1.02E-07
1348.259126,4.63E-06,1.66E-07
1349.627902,4.64E-06,2.68E-07
1350.977469,4.64E-06,-7.60E-08
1352.341809,4.71E-06,-2.04E-07
1353.701902,4.61E-06,-2.17E-07
1355.068894,4.70E-06,-1.40E-07
1356.426514,4.71E-06,-2.04E-07
1357.781282,4.60E-06,-1.02E-07
1359.125986,4.59E-06,-1.40E-07
1360.490963,4.62E-06,-8.90E-08
1361.856544,4.61E-06,3.31E-07
1363.221415,4.66E-06,-3.95E-07
1364.571723,4.59E-06,-1.40E-07
1365.917299,4.55E-06,-1.78E-07
1367.291373,4.61E-06,-2.50E-08
1368.658133,4.57E-06,-1.27E-07
1370.026545,4.62E-06,1.91E-07
1371.376489,4.51E-06,-7.39E-07
1372.734251,4.54E-06,-4.46E-07
1374.096393,4.50E-06,3.82E-07
1375.461708,4.58E-06,-1.78E-07
1376.812892,4.54E-06,-2.42E-07
1378.162836,4.51E-06,1.02E-07
1379.520692,4.53E-06,3.80E-08
1380.881519,4.53E-06,-2.04E-07
1382.240923,4.47E-06,1.66E-07
1383.581327,4.48E-06,-1.53E-07
1384.941945,4.56E-06,-1.78E-07
1386.301103,4.52E-06,3.80E-08
1387.661054,4.49E-06,-6.50E-07
1389.046571,4.51E-06,-2.42E-07
1390.395987,4.46E-06,2.50E-08
1391.751477,4.48E-06,-2.93E-07
1393.108969,4.46E-06,1.40E-07
1394.471488,4.37E-06,-7.60E-08
1395.82172,4.41E-06,-1.27E-07
1397.177639,4.44E-06,-1.91E-07
1398.531142,4.39E-06,1.30E-08
1399.901644,4.46E-06,-2.50E-08
1401.256931,4.44E-06,-1.53E-07
1402.61813,4.41E-06,-1.30E-08
1403.962643,4.40E-06,1.15E-07
1405.32504,4.44E-06,-8.90E-08
1406.687922,4.46E-06,1.30E-08
1408.049618,4.40E-06,-3.44E-07
1409.390865,4.47E-06,3.19E-07
1410.752034,4.38E-06,-3.06E-07
1412.112674,4.35E-06,-3.31E-07
1413.468069,4.41E-06,-2.50E-08
1414.822725,4.34E-06,1.02E-07
1416.177078,4.35E-06,1.91E-07
1417.541439,4.33E-06,4.84E-07
1418.905531,4.31E-06,2.29E-07
1420.261246,4.37E-06,-5.10E-07
1421.611757,4.34E-06,-2.55E-07
1422.972286,4.34E-06,7.60E-08
1424.332468,4.31E-06,-3.19E-07
1425.685946,4.31E-06,3.80E-08
1427.038144,4.25E-06,-2.17E-07
1428.396913,4.29E-06,-2.17E-07
1429.762216,4.34E-06,3.80E-08
1431.119544,4.33E-06,-1.66E-07
1432.472859,4.35E-06,1.30E-08
1433.821322,4.17E-06,-3.80E-08
1435.183328,4.25E-06,-2.50E-08
1436.551069,4.22E-06,-7.60E-08
1437.924548,4.30E-06,7.60E-08
1439.271716,4.29E-06,-1.30E-08
1440.616199,4.27E-06,6.40E-08
1441.976356,4.26E-06,-1.78E-07
1443.338436,4.29E-06,-3.80E-08
1444.692361,4.22E-06,2.42E-07
1446.048392,4.20E-06,2.50E-08
1447.401433,4.19E-06,-1.27E-07
1448.77214,4.24E-06,2.42E-07
1450.121806,4.22E-06,-2.93E-07
1451.482207,4.16E-06,-1.78E-07
1452.831974,4.12E-06,-2.80E-07
1454.192778,4.25E-06,2.55E-07
1455.551822,4.19E-06,1.91E-07
1456.907165,4.22E-06,-2.42E-07
1458.25152,4.20E-06,2.50E-08
1459.611748,4.20E-06,-4.21E-07
1460.978867,4.16E-06,-6.40E-08
1462.333754,4.16E-06,8.90E-08
1463.682004,4.12E-06,-2.80E-07
1465.047075,4.15E-06,-5.23E-07
1466.402009,4.12E-06,0
1467.757668,4.19E-06,3.70E-07
1469.116493,4.11E-06,-1.15E-07
1470.477802,4.05E-06,-1.66E-07
1471.832147,4.18E-06,1.27E-07
1473.179144,4.07E-06,2.17E-07
1474.54452,4.16E-06,7.60E-08
1475.913429,4.12E-06,-2.80E-07
1477.281339,4.16E-06,-7.60E-08
1478.633441,4.08E-06,6.40E-08
1479.989894,4.11E-06,-4.84E-07
1481.352786,4.13E-06,1.27E-07
1482.711901,4.09E-06,6.40E-08
1484.073984,4.04E-06,-1.78E-07
1485.427819,4.06E-06,7.60E-08
1486.775586,4.16E-06,-5.23E-07
1488.137482,4.09E-06,-2.04E-07
1489.49193,4.06E-06,-2.17E-07
1490.843388,4.02E-06,5.10E-08
1492.204197,3.99E-06,-3.80E-08
1493.571867,3.98E-06,-5.10E-08
1494.922255,4.06E-06,-3.82E-07
1496.282532,4.03E-06,0
1497.631405,4.04E-06,-1.53E-07
1498.982246,4.03E-06,-1.91E-07
1500.351509,4.00E-06,-1.02E-07
1501.702375,3.99E-06,-1.27E-07
1503.056627,3.96E-06,-6.40E-08
1504.412314,4.03E-06,-3.70E-07
1505.773247,4.02E-06,-3.44E-07
1507.134152,3.96E-06,-2.55E-07
1508.492986,3.95E-06,2.42E-07
1509.838535,3.95E-06,-3.80E-08
1511.202825,4.00E-06,-2.04E-07
1512.563635,3.99E-06,-2.50E-08
1513.925141,3.94E-06,-1.91E-07
1515.267456,3.94E-06,-4.33E-07
1516.622149,4.01E-06,-3.80E-08
1517.995554,3.97E-06,-1.30E-08
1519.352257,3.89E-06,1.15E-07
1520.703728,3.92E-06,1.40E-07
1522.056471,3.93E-06,-2.17E-07
1523.411768,3.92E-06,2.55E-07
1524.790505,3.87E-06,-8.90E-08
1526.15493,3.86E-06,-1.27E-07
1527.507758,3.89E-06,-1.53E-07
1528.863443,3.89E-06,2.55E-07
1530.22308,3.86E-06,-2.80E-07
1531.591978,3.95E-06,2.42E-07
1532.96291,3.87E-06,3.80E-08
1534.314077,3.83E-06,3.06E-07
1535.665159,3.86E-06,7.60E-08
1537.024241,3.85E-06,-2.55E-07
1538.387907,3.85E-06,0
1539.740063,3.88E-06,-5.61E-07
1541.099667,3.89E-06,-1.53E-07
1542.452064,3.83E-06,0
1543.806117,3.83E-06,1.30E-08
1545.179115,3.82E-06,0
1546.541745,3.80E-06,2.42E-07
1547.904565,3.86E-06,-2.50E-08
1549.262614,3.80E-06,-5.10E-08
1550.60824,3.77E-06,-3.57E-07
1551.972769,3.79E-06,3.80E-08
1553.335068,3.77E-06,1.27E-07
1554.688189,3.77E-06,-3.44E-07
1556.052523,3.84E-06,-7.60E-08
1557.408279,3.77E-06,-2.42E-07
1558.772803,3.76E-06,-1.40E-07
1560.128394,3.73E-06,1.53E-07
1561.482661,3.81E-06,-3.82E-07
1562.840134,3.74E-06,2.50E-08
1564.193285,3.76E-06,-1.78E-07
1565.556362,3.79E-06,1.30E-08
1566.910929,3.79E-06,2.80E-07
1568.262274,3.72E-06,8.90E-08
1569.612058,3.73E-06,7.60E-08
1570.983979,3.72E-06,7.60E-08
1572.337304,3.77E-06,-1.02E-07
1573.676886,3.72E-06,-1.91E-07
1575.049172,3.71E-06,3.80E-08
1576.412157,3.75E-06,8.90E-08
1577.773025,3.65E-06,1.30E-08
1579.133503,3.66E-06,-5.10E-08
1580.483942,3.78E-06,-5.10E-08
1581.912433,3.70E-06,-1.02E-07
1583.262628,3.76E-06,-6.40E-08
1584.616136,3.60E-06,6.40E-08
1585.965682,3.69E-06,-8.90E-08
1587.332314,3.70E-06,1.40E-07
1588.681961,3.66E-06,1.78E-07
1590.058372,3.71E-06,1.27E-07
1591.402393,3.69E-06,-1.53E-07
1592.769131,3.68E-06,2.42E-07
1594.13436,3.65E-06,-1.27E-07
1595.490517,3.66E-06,-1.78E-07
1596.848047,3.63E-06,-2.04E-07
1598.212419,3.68E-06,-1.27E-07
1599.579865,3.65E-06,2.50E-08
1600.944778,3.66E-06,-1.30E-08
1602.296352,3.60E-06,-1.66E-07
1603.647553,3.61E-06,-1.66E-07
1605.009752,3.59E-06,-1.78E-07
1606.365896,3.62E-06,-5.10E-08
1607.731294,3.63E-06,1.91E-07
1609.089148,3.52E-06,-1.78E-07
1610.428861,3.66E-06,5.10E-08
1611.791702,3.60E-06,-2.04E-07
1613.163795,3.63E-06,-1.40E-07
1614.516637,3.53E-06,1.78E-07
1615.862894,3.54E-06,-2.04E-07
1617.238486,3.55E-06,2.50E-08
1618.603538,3.59E-06,-1.15E-07
1619.957011,3.54E-06,2.55E-07
1621.311282,3.55E-06,5.10E-08
1622.675268,3.55E-06,-2.29E-07
1624.040143,3.59E-06,-2.68E-07
1625.422894,3.55E-06,1.02E-07
1626.787531,3.52E-06,7.60E-08
1628.134468,3.57E-06,-1.66E-07
1629.480087,3.62E-06,-3.80E-08
1630.839902,3.56E-06,-3.80E-08
1632.210422,3.58E-06,1.02E-07
1633.56237,3.52E-06,-1.27E-07
1634.919867,3.46E-06,2.29E-07
1636.269402,3.55E-06,-1.30E-08
1637.633512,3.53E-06,-2.68E-07
1638.997876,3.52E-06,-1.02E-07
1640.342485,3.51E-06,3.80E-08
1641.696575,3.42E-06,-3.70E-07
1643.070967,3.47E-06,3.57E-07
1644.431114,3.51E-06,1.40E-07
1645.78125,3.54E-06,-2.29E-07
1647.139712,3.49E-06,1.27E-07
1648.503469,3.40E-06,-3.70E-07
1649.859041,3.48E-06,3.31E-07
1651.22329,3.44E-06,-3.57E-07
1652.593739,3.43E-06,1.40E-07
1653.937182,3.42E-06,8.90E-08
1655.290624,3.42E-06,2.50E-08
1656.660598,3.43E-06,1.78E-07
1658.013639,3.42E-06,2.50E-08
1659.362434,3.45E-06,-2.68E-07
1660.722785,3.41E-06,1.53E-07
1662.090966,3.39E-06,-7.60E-08
1663.443045,3.34E-06,-5.10E-08
1664.803591,3.47E-06,4.08E-07
1666.154373,3.39E-06,3.80E-08
1667.553411,3.36E-06,-1.53E-07
1668.914778,3.43E-06,-2.50E-08
1670.272478,3.38E-06,-1.02E-07
1671.632442,3.33E-06,-1.40E-07
1672.973203,3.42E-06,0
1674.340281,3.37E-06,2.50E-08
1675.70345,3.37E-06,-2.50E-08
1677.059453,3.35E-06,-1.15E-07
1678.413967,3.42E-06,-1.53E-07
1679.762833,3.33E-06,-7.60E-08
1681.123715,3.30E-06,6.40E-08
1682.484818,3.33E-06,-5.10E-08
1683.83953,3.35E-06,-8.90E-08
1685.193802,3.36E-06,-1.02E-07
1686.542971,3.32E-06,-1.02E-07
1687.902994,3.34E-06,-1.27E-07
1689.263924,3.23E-06,3.44E-07
1690.621578,3.30E-06,-1.66E-07
1691.973527,3.28E-06,-2.42E-07
1693.330063,3.34E-06,-1.02E-07
1694.702908,3.33E-06,1.30E-08
1696.077679,3.31E-06,-3.06E-07
1697.441082,3.36E-06,2.50E-08
1698.795972,3.30E-06,-1.27E-07
1700.145312,3.26E-06,1.27E-07
1701.502963,3.36E-06,-1.66E-07
1702.862922,3.24E-06,-1.91E-07
1704.221703,3.36E-06,2.04E-07
1705.563914,3.39E-06,-1.30E-08
1706.924357,3.30E-06,-6.40E-08
1708.284274,3.22E-06,-1.40E-07
1709.644968,3.25E-06,3.06E-07
1710.98302,3.28E-06,-1.53E-07
1712.343189,3.27E-06,3.82E-07
1713.709685,3.26E-06,-1.53E-07
1715.067561,3.29E-06,-1.53E-07
1716.413384,3.25E-06,-1.53E-07
1717.763294,3.18E-06,-1.02E-07
1719.130236,3.23E-06,-1.15E-07
1720.484718,3.28E-06,-3.80E-08
1721.833233,3.23E-06,-2.29E-07
1723.195071,3.22E-06,-1.53E-07
1724.555306,3.21E-06,-3.06E-07
1725.907967,3.29E-06,0
1727.274034,3.28E-06,2.80E-07
1728.614349,3.26E-06,-1.27E-07
1729.973477,3.14E-06,-3.19E-07
1731.343078,3.23E-06,0
1732.694001,3.22E-06,1.30E-08
1734.049098,3.18E-06,-2.93E-07
1735.403426,3.21E-06,8.90E-08
1736.768076,3.21E-06,-1.30E-08
1738.114327,3.15E-06,-7.60E-08
1739.493453,3.17E-06,7.60E-08
1740.833138,3.24E-06,-2.17E-07
1742.194113,3.17E-06,5.10E-08
1743.564439,3.18E-06,-2.29E-07
1744.917818,3.21E-06,-1.02E-07
1746.263108,3.17E-06,-1.02E-07
1747.618549,3.14E-06,-5.10E-08
1748.983449,3.21E-06,-1.53E-07
1750.33387,3.10E-06,2.50E-08
1751.693049,3.09E-06,-2.68E-07
1753.049429,3.08E-06,1.91E-07
1754.418583,3.12E-06,-1.02E-07
1755.784108,3.14E-06,-1.78E-07
1757.135019,3.15E-06,3.57E-07
1758.493042,3.03E-06,-1.53E-07
1759.844999,3.17E-06,-2.04E-07
1761.209978,3.07E-06,3.80E-08
1762.563145,3.13E-06,-2.17E-07
1763.908264,3.09E-06,-2.04E-07
1765.273698,3.11E-06,2.42E-07
1766.643049,3.04E-06,-2.04E-07
1768.005629,3.05E-06,3.70E-07
1769.353734,3.05E-06,-2.93E-07
1770.713862,3.09E-06,1.15E-07
1772.07827,3.07E-06,-1.78E-07
1773.423591,3.05E-06,2.55E-07
1774.78355,3.01E-06,-3.31E-07
1776.15071,3.01E-06,-1.30E-08
1777.513563,3.03E-06,-1.27E-07
1778.873273,2.95E-06,1.30E-08
1780.233334,3.06E-06,1.66E-07
1781.575041,3.00E-06,-1.15E-07
1782.938546,3.07E-06,-3.44E-07
1784.304772,3.03E-06,-1.53E-07
1785.663965,3.03E-06,-5.10E-08
1787.029078,2.99E-06,-3.31E-07
1788.373412,3.02E-06,0
1789.734242,3.00E-06,0
1791.101493,2.98E-06,-7.60E-08
1792.453362,3.03E-06,1.30E-08
1793.804493,3.01E-06,-2.42E-07
1795.164837,2.91E-06,3.80E-08
1796.533832,2.98E-06,-2.42E-07
1797.883851,2.97E-06,3.80E-08
1799.24331,2.99E-06,-1.53E-07
1800.597917,3.01E-06,-7.60E-08
1801.954012,3.02E-06,-2.04E-07
1803.318197,2.97E-06,-3.44E-07
1804.674056,2.98E-06,1.78E-07
1806.040842,2.92E-06,0
1807.395389,2.99E-06,-2.04E-07
1808.754622,2.98E-06,-3.57E-07
1810.11465,2.98E-06,1.15E-07
1811.464257,2.93E-06,-1.15E-07
1812.814204,2.99E-06,-6.40E-08
1814.174964,2.90E-06,2.55E-07
1815.544608,2.82E-06,-2.80E-07
1816.895595,2.92E-06,-7.60E-08
1818.254362,2.90E-06,5.10E-08
1819.612616,2.87E-06,1.66E-07
1820.972914,2.82E-06,1.30E-08
1822.333684,2.91E-06,-5.61E-07
1823.693288,2.86E-06,-1.66E-07
1825.040223,2.88E-06,-1.78E-07
1826.413547,2.83E-06,1.66E-07
1827.775254,2.88E-06,-1.15E-07
1829.135058,2.89E-06,-2.04E-07
1830.491026,2.83E-06,2.68E-07
1831.850821,2.85E-06,-1.02E-07
1833.205552,2.86E-06,-7.60E-08
1834.567503,2.89E-06,-8.90E-08
1835.93128,2.84E-06,-6.40E-08
1837.285543,2.84E-06,-5.10E-08
1838.634221,2.84E-06,-1.91E-07
1839.99849,2.82E-06,1.40E-07
1841.361337,2.84E-06,-4.33E-07
1842.715118,2.88E-06,1.02E-07
1844.070317,2.98E-06,-4.97E-07
1845.424319,2.81E-06,1.27E-07
1846.793875,2.79E-06,2.50E-08
1848.157921,2.77E-06,-3.06E-07
1849.515334,2.78E-06,3.06E-07
1850.863251,2.76E-06,-2.68E-07
1852.223763,2.81E-06,1.15E-07
1853.588251,2.84E-06,-2.29E-07
1854.946124,2.74E-06,2.50E-08
1856.295736,2.83E-06,1.15E-07
1857.659041,2.90E-06,1.30E-08
1859.031454,2.86E-06,2.50E-08
1860.393936,2.79E-06,1.40E-07
1861.74555,2.77E-06,1.30E-08
1863.09551,2.79E-06,5.10E-08
1864.454012,2.83E-06,-1.02E-07
1865.814699,2.81E-06,-2.55E-07
1867.176562,2.78E-06,1.30E-08
1868.527423,2.75E-06,5.10E-08
1869.882079,2.76E-06,-1.27E-07
1871.245452,2.70E-06,-5.10E-08
1872.606339,2.77E-06,-2.29E-07
1873.96274,2.73E-06,-3.31E-07
1875.313973,2.70E-06,2.29E-07
1876.664652,2.76E-06,-2.68E-07
1878.038423,2.78E-06,7.60E-08
1879.38429,2.78E-06,1.02E-07
1880.734912,2.74E-06,7.60E-08
1882.096809,2.76E-06,-3.80E-08
1883.460189,2.72E-06,3.80E-08
1884.810502,2.65E-06,3.31E-07
1886.167485,2.72E-06,-2.80E-07
1887.524151,2.72E-06,-2.50E-08
1888.89217,2.70E-06,-1.27E-07
1890.255393,2.78E-06,-1.15E-07
1891.602457,2.69E-06,-1.78E-07
1892.953331,2.66E-06,0
1894.314252,2.65E-06,-3.19E-07
1895.681066,2.71E-06,-1.02E-07
1897.037149,2.69E-06,-6.40E-08
1898.374739,2.67E-06,-5.35E-07
1899.744548,2.65E-06,-3.44E-07
1901.108164,2.67E-06,-2.50E-08
1902.464652,2.70E-06,-1.30E-08
1903.818454,2.67E-06,-7.60E-08
1905.166276,2.57E-06,-3.06E-07
1906.524466,2.59E-06,-2.29E-07
1907.882221,2.67E-06,-1.30E-08
1909.245053,2.65E-06,8.90E-08
1910.595968,2.61E-06,-2.80E-07
1911.954786,2.66E-06,-1.53E-07
1913.31721,2.60E-06,2.04E-07
1914.677581,2.69E-06,1.15E-07
1916.042729,2.61E-06,2.55E-07
1917.384778,2.59E-06,1.66E-07
1918.744638,2.60E-06,-1.27E-07
1920.112166,2.57E-06,1.91E-07
1921.465878,2.61E-06,-2.04E-07
1922.825337,2.61E-06,1.30E-08
1924.176807,2.67E-06,-1.66E-07
1925.536778,2.56E-06,-8.90E-08
1926.908114,2.58E-06,-2.04E-07
1928.255203,2.60E-06,5.10E-08
1929.608536,2.61E-06,2.50E-08
1930.976369,2.61E-06,-3.57E-07
1932.345777,2.58E-06,-1.02E-07
1933.695142,2.59E-06,1.02E-07
1935.04683,2.55E-06,1.30E-08
1936.400639,2.58E-06,-1.53E-07
1937.771988,2.52E-06,-3.57E-07
1939.125664,2.52E-06,-4.84E-07
1940.485487,2.60E-06,-1.27E-07
1941.829717,2.59E-06,-2.50E-08
1943.187555,2.56E-06,-2.17E-07
1944.555146,2.57E-06,-7.27E-07
1945.909132,2.55E-06,-1.66E-07
1947.265679,2.52E-06,1.91E-07
1948.608243,2.48E-06,-3.80E-08
1949.982258,2.52E-06,-3.80E-08
1951.347026,2.54E-06,1.30E-08
1952.705199,2.57E-06,2.50E-08
1954.060601,2.55E-06,0
1955.420042,2.48E-06,-1.27E-07
1956.776111,2.47E-06,-2.29E-07
1958.127469,2.50E-06,-1.53E-07
1959.474935,2.44E-06,-1.40E-07
1960.836982,2.50E-06,-1.02E-07
1962.197225,2.56E-06,-3.80E-08
1963.555162,2.47E-06,-4.72E-07
1964.908699,2.53E-06,-1.15E-07
1966.266336,2.56E-06,-2.29E-07
1967.621959,2.48E-06,-8.90E-08
1968.976146,2.45E-06,3.06E-07
1970.325758,2.41E-06,-1.53E-07
1971.689298,2.46E-06,3.80E-08
1973.061236,2.50E-06,-1.66E-07
1974.407067,2.45E-06,-1.27E-07
1975.765953,2.43E-06,-2.29E-07
1977.125623,2.42E-06,3.80E-08
1978.479178,2.48E-06,-2.29E-07
1979.840093,2.47E-06,-1.66E-07
1981.197403,2.46E-06,-3.82E-07
1982.54687,2.42E-06,-1.91E-07
1983.915107,2.43E-06,1.66E-07
1985.265488,2.43E-06,7.60E-08
1986.615359,2.43E-06,-1.30E-08
1987.972868,2.49E-06,1.15E-07
1989.337262,2.40E-06,1.27E-07
1990.695501,2.43E-06,-1.53E-07
1992.044765,2.49E-06,3.82E-07
1993.407239,2.39E-06,1.15E-07
1994.769593,2.37E-06,-1.66E-07
1996.128356,2.31E-06,1.78E-07
1997.487417,2.37E-06,-2.29E-07
1998.836615,2.42E-06,-1.40E-07
2000.201836,2.40E-06,2.50E-08
2001.555865,2.41E-06,-5.10E-08
2002.914819,2.34E-06,-1.78E-07
2004.271463,2.43E-06,7.60E-08
2005.628906,2.28E-06,-1.66E-07
2006.984677,2.34E-06,-2.29E-07
2008.335518,2.39E-06,-2.04E-07
2009.696126,2.31E-06,3.57E-07
2011.068501,2.34E-06,-5.10E-08
2012.429741,2.33E-06,1.15E-07
