Cell_voltage,Current,Supply_voltage,TEG1,TEG2,Time
0.42942078,0.0012464606,0.42937662,-0.002202009,0.002334986,8720.817835569382
0.42937662,0.0012465115,0.42938701,-0.002202022,0.002337507,8722.413542985916
0.42938182,0.0012466387,0.42935454,-0.002200761,0.00233878,8723.998158931732
0.42937922,0.0012465624,0.42936364,-0.002200553,0.002341002,8725.586165189743
0.42937143,0.0012462826,0.42936104,-0.002200917,0.00234325,8727.174546957016
0.42944416,0.0012466387,0.42940909,-0.002200437,0.00234464,8728.772819519043
0.42939481,0.001246537,0.42937792,-0.002199709,0.002346732,8730.376100540161
0.42934935,0.001246537,0.42932727,-0.002200073,0.002348448,8731.975373983383
0.42937792,0.0012464861,0.42942208,-0.002199332,0.002349799,8733.581101894379
0.42933766,0.0012463335,0.42935454,-0.002198396,0.002351592,8735.15831565857
0.42934415,0.0012462826,0.42936104,-0.002198643,0.002353021,8736.748945951462
0.42934935,0.0012464352,0.42931688,-0.002197812,0.00235462,8738.34723997116
0.42933636,0.0012462063,0.42932727,-0.00219763,0.002356647,8739.937487840652
0.42937013,0.0012464861,0.42939091,-0.002197448,0.002357166,8741.538077116013
0.42931688,0.0012462317,0.42934805,-0.002197123,0.002358089,8743.136406183243
0.42935454,0.0012463335,0.42938052,-0.002196993,0.002359856,8744.749197244644
0.42937143,0.001246308,0.42938442,-0.002196798,0.002360701,8746.34546327591
0.42934805,0.0012463843,0.42934415,-0.00219646,0.002361753,8747.934073448181
0.42936493,0.0012463335,0.42932727,-0.002196304,0.002363105,8749.524567842484
0.42932987,0.0012464861,0.42933376,-0.00219685,0.002363897,8751.12355685234
0.42932857,0.0012462063,0.42934026,-0.002196019,0.002364456,8752.730235099792
0.42934026,0.0012463335,0.42937403,-0.002196317,0.002365612,8754.320492506027
0.42933636,0.0012464606,0.42930909,-0.002195616,0.002366236,8755.901791095734
0.42939091,0.0012463843,0.42936234,-0.002195941,0.002366535,8757.519112110138
0.42935714,0.0012464352,0.4294065,-0.002195655,0.002366548,8759.116392374039
0.42933896,0.0012464098,0.42934285,-0.002195421,0.002367289,8760.725677251816
0.42934415,0.0012465115,0.42931428,-0.002194732,0.002366873,8762.31392121315
0.4292948,0.001246308,0.42932987,-0.002194628,0.002366873,8763.895144462585
0.42936623,0.0012462063,0.42930389,-0.00219407,0.002366821,8765.48539352417
0.42935844,0.0012464606,0.42930909,-0.002194693,0.002366912,8767.077645778656
0.42928051,0.0012462572,0.42930129,-0.00219394,0.002365963,8768.68029999733
0.42933376,0.0012461554,0.42930779,-0.002193693,0.00236547,8770.270547389984
0.42934156,0.0012464861,0.42937922,-0.002193641,0.002364534,8771.847760915756
0.42932337,0.0012464352,0.42935584,-0.00219355,0.002363481,8773.437007427216
0.42933117,0.0012462826,0.42934545,-0.002192718,0.002363066,8775.038285255432
0.42934026,0.0012462826,0.42932467,-0.002192497,0.002361506,8776.637556314468
0.42937403,0.0012464098,0.42932207,-0.002192575,0.002359778,8778.226801395416
0.42934935,0.0012463843,0.42936493,-0.002192406,0.002358011,8779.822062969208
0.42932597,0.0012464861,0.42933117,-0.002191731,0.002356387,8781.428387641907
0.42932987,0.0012463843,0.4294013,-0.002191562,0.002354698,8783.01058101654
0.42934285,0.0012462317,0.42934285,-0.002192004,0.002352502,8784.598825216293
0.42935584,0.0012464861,0.42934805,-0.002190912,0.002351098,8786.197093963623
0.42938571,0.0012464352,0.42938571,-0.002191224,0.00234911,8787.790350675583
0.42935195,0.0012465624,0.4294026,-0.002191016,0.002347694,8789.391627788544
0.42937922,0.001246308,0.4293974,-0.002190743,0.002345745,8790.99190211296
